Company,Organization,Date,Headline,Article,Relevance
INTC,Intel Corporation,24-05-2017,BRIEF-Renault planning to buy some French R&D activities of Intel ,PARIS  May 24 Renault:  * Planning to buy some French R&D businesses of Intel * Expects deal to completed during Q2 ,topStory
INTC,Intel Corporation,12-06-2017,BRIEF-Intel announces expiration of HSR waiting period for proposed acquisition of Mobileye ,* Intel announces expiration of Hart-Scott-Rodino waiting period for proposed acquisition of Mobileye,topStory
INTC,Intel Corporation,12-06-2017,BRIEF-India's TCS collaborates with Intel to drive digital transformations ,* Says collaborates with Intel to drive digital transformations,normal
INTC,Intel Corporation,14-06-2017,BRIEF-Intel says Israel restrictive trade practices law approves proposed Mobileye deal ,* Intel announces approval under Israel restrictive trade practices law for proposed acquisition of Mobileye,topStory
INTC,Intel Corporation,14-06-2017,Fitch Rates Intel's $600MM 7-Year Senior Notes Offering 'A+' ,(The following statement was released by the rating agency) CHICAGO  June 14 (Fitch) Fitch Ratings has assigned an 'A+' rating to Intel Corporation's (Intel) $600 million seven-year senior notes offering. Intel will use net proceeds for general corporate purposes  ahead of the company's pending acquisition of Mobileye N.V. (Mobileye). Intel just received U.S. regulatory approval for the acquisition and Fitch believes the transaction should close before the end of calendar year 2017. Pro forma fo,normal
INTC,Intel Corporation,14-06-2017,BRIEF-Intel to invest $178 mln to advance its R&D innovation in India ,* Intel to invest US$178 million to advance its research and development innovation in India Source text - http://intel.ly/2rZf4Dp Further company coverage:,normal
INTC,Intel Corporation,20-06-2017,Continental joins BMW  Intel  Mobileye platform for self-driving cars ,BERLIN  June 20 Continental said on Tuesday it would join a self-driving platform developed by BMW   Intel and Mobileye with the German auto parts and tyre maker handling integration of components and software.,normal
INTC,Intel Corporation,21-06-2017,Intel signs Olympics sponsorship deal through 2024 ,SAN FRANCISCO Intel Corp  said on Wednesday it would become a major sponsor of the International Olympic Committee  making the chipmaker the latest technology company to put marketing dollars behind the global sporting event.,topStory
INTC,Intel Corporation,21-06-2017,UPDATE 1-OLYMPICS-Intel signs Olympics sponsorship deal through 2024 ,SAN FRANCISCO  June 21 Intel Corp said on Wednesday it would become a major sponsor of the International Olympic Committee  making the chipmaker the latest technology company to put marketing dollars behind the global sporting event.,normal
INTC,Intel Corporation,21-06-2017,Intel to collaborate with Israel's Team8  Illusive on cybersecurity ,JERUSALEM Intel Corp.  has joined Team8  an Israeli creator of cybersecurity start-ups  as a strategic partner and will help with the formation of companies that address the largest cybersecurity problems  Team8 said on Wednesday.,normal
INTC,Intel Corporation,21-06-2017,After McDonald's exit  IOC and Intel forge Olympic tie-up to 2024 ,ZURICH The International Olympic Committee will partner with Intel  through 2024  the IOC said on Wednesday  bringing in the U.S. technology group after McDonald's  last week ended a tie-up three years early.,normal
INTC,Intel Corporation,21-06-2017,OLYMPICS-Intel signs Olympics sponsorship deal ,SAN FRANCISCO  June 21 Intel Corp said on Wednesday that it would become a major sponsor of the International Olympic Committee  making the chipmaker the latest technology company to put marketing dollars behind the global sporting event.,normal
INTC,Intel Corporation,21-06-2017,After McDonald's exit  IOC and Intel forge Olympic tie-up to 2024 ,ZURICH  June 21 The International Olympic Committee will partner with Intel through 2024  the IOC said on Wednesday  bringing in the U.S. technology group after McDonald's last week ended a tie-up three years early.,normal
INTC,Intel Corporation,21-06-2017,Intel to collaborate with Israel's Team8  Illusive on cybersecurity ,JERUSALEM  June 21 Intel Corp. has joined Team8  an Israeli creator of cybersecurity start-ups  as a strategic partner and will help with the formation of companies that address the largest cybersecurity problems  Team8 said on Wednesday.,normal
INTC,Intel Corporation,22-06-2017,BRIEF-Intel extends cash tender offer for outstanding shares of Mobileye ,* Intel extends cash tender offer for all outstanding shares of Mobileye,topStory
INTC,Intel Corporation,26-06-2017,EU court seen ruling on Intel antitrust case next year - judge ,PARIS  June 26 Europe's top court is likely to rule on Intel's appeal against a record 1.06 billion euro ($1.19 billion) EU antitrust fine next year  an EU judge said on Monday  a case that may affect companies such as Google and Qualcomm in the EU's crosshairs.,topStory
INTC,Intel Corporation,26-06-2017,EU court seen ruling on Intel antitrust case next year: judge ,PARIS Europe's top court is likely to rule on Intel's  appeal against a record 1.06 billion euro ($1.19 billion) EU antitrust fine next year  an EU judge said on Monday  a case that may affect companies such as Google  and Qualcomm  in the EU's crosshairs.,normal
INTC,Intel Corporation,26-06-2017,EU court seen ruling on Intel antitrust case next year - judge ,PARIS  June 26 Europe's top court is likely to rule on Intel's appeal against a record 1.06 billion euro ($1.19 billion) EU antitrust fine next year  an EU judge said on Monday  a case that may affect companies such as Google and Qualcomm in the EU's crosshairs.,normal
INTC,Intel Corporation,30-06-2017,Top EU court to rule on Intel antitrust case on Sept 6 ,BRUSSELS Europe's top court will rule on Sept. 6 whether to uphold Intel's appeal against a 1.06-billion-euro ($1.2 billion) EU antitrust fine  a case with ramifications for Google's challenge against a record sanction handed out this week.,topStory
INTC,Intel Corporation,30-06-2017,Top EU court to rule on Intel antitrust case on Sept. 6 ,BRUSSELS  June 30 Europe's top court will rule on Sept. 6 whether to uphold Intel's appeal against a 1.06-billion-euro ($1.2 billion) EU antitrust fine  a case with ramifications for Google's challenge against a record sanction handed out this week.,normal
INTC,Intel Corporation,04-07-2017,Samsung on track to take Intel's chip crown with record Q2 earnings ,SEOUL  July 5 Samsung Electronics Co Ltd is expected to report its best-ever quarterly profit in the second quarter  with soaring memory chip sales pushing it past Intel Corp as the biggest semiconductor maker by revenue for the first time.,topStory
INTC,Intel Corporation,05-07-2017,Intel  John McAfee settle lawsuits over antivirus pioneer's name ,NEW YORK John McAfee  the creator of eponymous antivirus computer software  has settled a lawsuit against Intel Corp  over his right to use his name on other projects after the chipmaker bought his former company.,topStory
INTC,Intel Corporation,05-07-2017,Intel  John McAfee settle lawsuits over antivirus pioneer's name ,NEW YORK John McAfee  the creator of eponymous antivirus computer software  has settled a lawsuit against Intel Corp over his right to use his name on other projects after the chipmaker bought his former company.,normal
INTC,Intel Corporation,05-07-2017,Intel  John McAfee settle lawsuits over antivirus pioneer's name ,NEW YORK  July 5 John McAfee  the creator of eponymous antivirus computer software  has settled a lawsuit against Intel Corp over his right to use his name on other projects after the chipmaker bought his former company.,normal
INTC,Intel Corporation,05-07-2017,Samsung on track to take Intel's chip crown with record second-quarter earnings ,SEOUL Samsung Electronics Co Ltd  is expected to report its best-ever quarterly profit in the second quarter  with soaring memory chip sales pushing it past Intel Corp  as the biggest semiconductor maker by revenue for the first time.,normal
INTC,Intel Corporation,10-07-2017,BRIEF-Intel announces approval under German and Austrian competition laws for proposed acquisition of Mobileye ,* Intel announces approval under German and Austrian competition laws for proposed acquisition of Mobileye,topStory
INTC,Intel Corporation,11-07-2017,Intel rolls out new chips in battle for data center business ,NEW YORK Intel Corp on Tuesday announced a new line of microprocessors for data centers  setting up a battle with Advanced Micro Devices and others for the lucrative business of supplying the chips that power cloud computing.,topStory
INTC,Intel Corporation,11-07-2017,Intel rolls out new chips in battle for data center business ,NEW YORK  July 11 Intel Corp. on Tuesday announced a new line of microprocessors for data centers  setting up a battle with Advanced Micro Devices and others for the lucrative business of supplying the chips that power cloud computing.,normal
INTC,Intel Corporation,14-07-2017,BRIEF-Intel announces receipt of Israel Tax Authority ruling ,* Intel announces receipt of Israel Tax Authority ruling for Mobileye asset sale and further extension of cash tender offer for all outstanding shares of Mobileye,normal
INTC,Intel Corporation,20-07-2017,BRIEF-Intel has axed group working on fitness trackers and health wearables - CNBC  citing source ,* Intel has axed the group working on fitness trackers and health wearables - CNBC  citing source Source : http://cnb.cx/2uEkN3b,topStory
INTC,Intel Corporation,21-07-2017,BRIEF-Intel says board has declared qtrly dividend of $0.2725/shr ,* Says Intel Corporation's board of directors has declared a quarterly dividend of $0.2725 per share​ Source text for Eikon: Further company coverage:,topStory
INTC,Intel Corporation,27-07-2017,Intel lifts forecasts as driverless tech  AI add to PC gains ,Chipmaker Intel Corp raised its full-year revenue and profit forecasts on higher expectations for its mainstay personal computer business and growth in newer areas such as artificial intelligence and autonomous driving.,topStory
INTC,Intel Corporation,27-07-2017,UPDATE 2-Intel lifts forecasts as driverless tech  AI add to PC gains ,July 27 Chipmaker Intel Corp raised its full-year revenue and profit forecasts on higher expectations for its mainstay personal computer business and growth in newer areas such as artificial intelligence and autonomous driving.,normal
INTC,Intel Corporation,27-07-2017,Intel Q2 revenue rises 9.1 pct ,July 27 Intel Corp  the world's largest chipmaker  reported a 9.1 percent rise in quarterly revenue  helped by strength in its data center and personal computer businesses.,normal
INTC,Intel Corporation,31-07-2017,BRIEF-Intel extends cash tender offer for all outstanding shares of Mobileye ,* Intel extends cash tender offer for all outstanding shares of Mobileye,topStory
INTC,Intel Corporation,01-08-2017,BRIEF-Intel Corp says KFTC approved offer to purchase Mobileye N.V. ,* Intel announces satisfaction of antitrust clearance condition for proposed acquisition of Mobileye,normal
INTC,Intel Corporation,04-08-2017,BRIEF-Pointerra says C4D Intel to resell co's 3D data technology ,* Entered into a partnership and signed a reseller agreement with C4D intel Source text for Eikon: Further company coverage:,normal
INTC,Intel Corporation,08-08-2017,Intel further extends Mobileye offer to mop up outstanding stock ,FRANKFURT Computer chip maker Intel Corp  has further extended its offer to buy out remaining shareholders of Mobileye NV  after securing 84 percent of the acquisition target's shares  the two companies said on Tuesday.,topStory
INTC,Intel Corporation,08-08-2017,Intel further extends Mobileye offer to mop up outstanding stock ,FRANKFURT  Aug 8 Computer chip maker Intel Corp has further extended its offer to buy out remaining shareholders of Mobileye NV after securing 84 percent of the acquisition target's shares  the two companies said on Tuesday.,normal
INTC,Intel Corporation,08-08-2017,BRIEF-Intel completes tender offer for Mobileye ,* Intel completes tender offer for Mobileye Source text for Eikon: Further company coverage:,normal
INTC,Intel Corporation,15-08-2017,BRIEF-Intel CEO leaves Trump's Manufacturing Council ,* Intel CEO leaves Trump's Manufacturing Council Source text - http://intel.ly/2fFOjAd Further company coverage: (Bengaluru Newsroom),topStory
INTC,Intel Corporation,16-08-2017,BRIEF-Fiat signs MoU with BMW  Intel and Mobileye for self-driving car technology ,* signed MoU with BMW  Intel and Mobileye to develop tech platform for self-driving cars Source text for Eikon: Further company coverage: (Reporting by Milan newsroom),topStory
INTC,Intel Corporation,18-08-2017,BRIEF-Intel reports 18.3 pct stake in Vuzix as of August 14  2017 ,* Intel Corporation reports 18.3 percent stake in Vuzix Corp as of August 14  2017 - SEC filing‍​,topStory
INTC,Intel Corporation,21-08-2017,BRIEF-Intel unveils 8th gen Intel core processors ,* CO UNVEILS 8TH GEN INTEL CORE PROCESSOR FAMILY AND LAUNCHES FIRST OF FAMILY ON MONDAY  AUG. 21  2017 Source text for Eikon: Further company coverage:,topStory
INTC,Intel Corporation,22-08-2017,BRIEF-Intel completes subsequent offering period of tender offer for Mobileye ,* Intel completes subsequent offering period of tender offer for mobileye,topStory
INTC,Intel Corporation,23-08-2017,BRIEF-Intel Corp says Michelle Johnston Holthaus to become head of its sales and marketing group effective Sept 6  2017 ,* Intel Corp - ‍ on Aug 23  co announced Michelle Johnston Holthaus will become head of its sales and marketing group effective Sept 6  2017 - SEC filing​ Source text for Eikon: (http://bit.ly/2woQtKY) Further company coverage:,topStory
INTC,Intel Corporation,28-08-2017,BRIEF-‍Intel reports 12.9 pct passive stake in Borqs Technologies as of August 18 ,* Intel Corp reports a 12.9 pct passive stake in Borqs Technologies Inc as of August 18 - SEC filing ​ Source text: (http://bit.ly/2wN2pqx) Further company coverage:,topStory
INTC,Intel Corporation,04-09-2017,Landmark Intel judgment critical for other EU antitrust cases ,BRUSSELS Europe's top court will rule on Wednesday whether U.S. chipmaker Intel offered illegal rebates to squeeze out rivals in a judgment that could affect EU antitrust regulators' cases against Qualcomm and Alphabet's Google.,topStory
INTC,Intel Corporation,04-09-2017,Landmark Intel judgment critical for other EU antitrust cases ,* Intel decision could affect cases against Qualcomm and Google,normal
INTC,Intel Corporation,06-09-2017,Court orders Intel case review in EU antitrust blow ,LUXEMBOURG/BRUSSELS Europe's top judges dealt a rare blow to European Union antitrust regulators on Wednesday by sending their case against U.S. chipmaker Intel Corp  back to court for an appeal. | Video ,topStory
INTC,Intel Corporation,06-09-2017,UPDATE 3-Court orders Intel case review in EU antitrust blow ,* Firms may be more ready to challenge EU antitrust moves (Adds Intel comment),normal
INTC,Intel Corporation,06-09-2017,EU's top court refers Intel antitrust case back to lower court ,LUXEMBOURG  Sept 6 Europe's top court on Wednesday told a lower court to re-examine U.S. chipmaker Intel's appeal against a 1.06-billion-euro ($1.3 billion) EU antitrust fine.,normal
INTC,Intel Corporation,07-09-2017,Intel to update 5G testing device to meet standards ,NEW YORK  Sept 7 Chipmaker Intel Corp said on Thursday that it was updating 5G equipment that will allow telecom companies like AT&T Inc and Verizon Communications Inc to run trials based on standards to be released later this year.,topStory
INTC,Intel Corporation,14-09-2017,BRIEF-Intel declares quarterly cash dividend of $0.2725/shr ,* Intel Corp - ‍Intel Corporation's Board Of Directors has declared a quarterly dividend of $0.2725/shr Source text for Eikon: Further company coverage:,topStory
INTC,Intel Corporation,18-09-2017,Intel collaborates with Waymo on self-driving computer design ,SAN FRANCISCO Intel Corp  on Monday announced a collaboration with Alphabet's  Waymo self-driving unit  saying it had worked with the company during the design of its computer platform to allow autonomous cars to process information in real time.,topStory
INTC,Intel Corporation,18-09-2017,UPDATE 1-Intel collaborates with Waymo on self-driving computer design ,SAN FRANCISCO  Sept 18 Intel Corp on Monday announced a collaboration with Alphabet's Waymo self-driving unit  saying it had worked with the company during the design of its computer platform to allow autonomous cars to process information in real time.,normal
INTC,Intel Corporation,18-09-2017,BRIEF-Intel  Waymo collaborate on self-driving car technology ,* Waymo's self-driving Chrysler Pacifica hybrid minivans feature Intel-based technologies for sensor processing  general compute  connectivity​ Source text for Eikon: Further company coverage:,normal
INTC,Intel Corporation,18-09-2017,Intel collaborates with Waymo on self-driving compute design ,SAN FRANCISCO  Sept 18 Intel Corp on Monday announced a collaboration with Alphabet's Waymo self-driving unit  saying it had worked with the company during the design of its compute platform to allow autonomous cars to process information in real time.,normal
INTC,Intel Corporation,18-09-2017,BRIEF-Intel elects Andrew Wilson to its board ,* Intel Corp - ‍andrew Wilson  chief executive officer of Electronic Arts Inc.  has been elected to Intel corporation's board of directors​ Source text for Eikon: Further company coverage:,normal
INTC,Intel Corporation,26-09-2017,Tesla shifts to Intel from Nvidia for infotainment: Bloomberg ,The giant information and entertainment screens in Tesla Inc's cars will now be powered by chipmaker Intel Corp after the electric carmaker replaced Nvidia Corp for that function  Bloomberg reported.,topStory
INTC,Intel Corporation,26-09-2017,Tesla shifts to Intel from Nvidia for infotainment - Bloomberg ,Sept 26 The giant information and entertainment screens in Tesla Inc's cars will now be powered by chipmaker Intel Corp after the electric carmaker replaced Nvidia Corp for that function  Bloomberg reported.,normal
INTC,Intel Corporation,28-09-2017,BRIEF-Intel commences compulsory acquisition for remaining Mobileye shares ,* Intel commences compulsory acquisition for remaining Mobileye shares,topStory
INTC,Intel Corporation,03-10-2017,BRIEF-Intel says former CEO Paul Otellini passed away on Oct. 2  2017 ,* Intel Corp says former CEO Paul Otellini passed away in his sleep Monday  oct. 2  2017  at the age of 66 Source http://intel.ly/2fNP8az Further company coverage:,topStory
INTC,Intel Corporation,10-10-2017,Canada's Magna joins BMW  Intel self-driving car project ,Oct 10 Canadian auto parts producer Magna International Inc said on Tuesday it has joined a consortium including BMW and Intel Corp to develop a self-driving vehicle platform for the use of auto makers by 2020.,topStory
INTC,Intel Corporation,10-10-2017,BRIEF-Magna joins The BMW Group  Intel  Mobileye for autonomous driving technology ,* Magna joins The BMW Group  Intel and Mobileye platform as an integrator to bring autonomous driving technology to the market Source text - () Further company coverage:,normal
INTC,Intel Corporation,17-10-2017,BRIEF-Intel says to ship Intel Nervana Neural Network Processor before 2017-end ,* Intel says it will ship silicon for Neural Network Processing  the Intel Nervana Neural Network Processor  before the end of 2017- statement,topStory
INTC,Intel Corporation,26-10-2017,Intel lifts full-year forecasts on data center strength ,Intel Corp   the world's largest computer chipmaker  raised its full-year revenue and profit forecasts  helped by strong growth in its data center business.,topStory
INTC,Intel Corporation,26-10-2017,Intel reports 34 pct rise in quarterly profit ,Oct 26 Intel Corp  the world's largest computer chipmaker  reported a 33.7 percent rise in quarterly profit on Thursday  helped by strong growth in its data center and cloud computing business.,normal
INTC,Intel Corporation,01-11-2017,BRIEF-Intel says ambassador Charlene Barshefsky informed co she will not stand for re-election to board - SEC filing ,* Intel says on Oct 30  ambassador Charlene Barshefsky informed co she will not stand for re-election to co's board at end of her term - SEC filing Source text: (http://bit.ly/2lCqz2i) Further company coverage:,topStory
INTC,Intel Corporation,06-11-2017,BRIEF-AMD delivers semi-custom graphics chip for new Intel processor ,* AMD delivers semi-custom graphics chip for new Intel processor,topStory
INTC,Intel Corporation,06-11-2017,Rivals AMD  Intel partner to take on Nvidia ,Bitter rivals Advanced Micro Devices Inc and Intel Corp on Monday unveiled a partnership that will help the chipmakers take on Nvidia Corp.,normal
INTC,Intel Corporation,06-11-2017,Rivals AMD  Intel partner to take on Nvidia ,Nov 6 Bitter rivals Advanced Micro Devices Inc and Intel Corp on Monday unveiled a partnership that will help the chipmakers take on Nvidia Corp.,normal
INTC,Intel Corporation,06-11-2017,BRIEF-Intel and AMD team up on PC chips to battle Nvidia- WSJ ,* Intel and AMD team up on PC chips to battle Nvidia- WSJ  citing sources‍​,normal
INTC,Intel Corporation,07-11-2017,BRIEF-Turner Sports and Intel announce multiyear partnership ,* Says ‍co  Turner Sports​ announced multiyear partnership to make live NBA game action available in virtual reality using intel true VR technology,topStory
INTC,Intel Corporation,08-11-2017,BRIEF-Intel Corp ‍appoints Raja Koduri as Intel Chief Architect ,* Intel Corp - ‍appointment of Raja Koduri as Intel Chief Architect  Senior Vice President of newly formed core and Visual Computing Group​ Source text for Eikon: Further company coverage:,topStory
INTC,Intel Corporation,08-11-2017,Qualcomm buy may pit Broadcom against Intel in 'connected car' fight ,If Broadcom Ltd's  unsolicited $103 billion bid for Qualcomm Inc succeeds  it could set up a battle with Intel Corp for dominance in the production of the next generation of communications chips  which will play a vital role in so-called connected cars.,normal
INTC,Intel Corporation,08-11-2017,Qualcomm buy may pit Broadcom against Intel in 'connected car' fight ,Nov 8 If Broadcom Ltd's unsolicited $103 billion bid for Qualcomm Inc succeeds  it could set up a battle with Intel Corp for dominance in the production of the next generation of communications chips  which will play a vital role in so-called connected cars.,normal
INTC,Intel Corporation,10-11-2017,US STOCKS SNAPSHOT-Wall St ends little changed; Apple  Intel drag ,NEW YORK  Nov 10 Wall Street ended nearly unchanged on Friday  with losses in Intel and Apple as investors worried about the future of promised corporate tax cuts following dueling plans unveiled by Republican U.S. lawmakers.,topStory
